    0.96 	-65.09476 	-65.09476 	-65.09476 	-65.09476 	-65.09476 	-65.09476 	-65.09476 	-65.09476 	-65.09476 	-65.09476 	-65.09476 	-65.09476 	-65.09476 	-65.09476 	-65.09476 	-65.09476 	-65.09476 	-65.09476 	-65.09476 	-65.09476 
    0.97 	-65.09523 	-65.09523 	-65.09523 	-65.09523 	-65.09523 	-65.09523 	-65.09523 	-65.09523 	-65.09523 	-65.09523 	-65.09523 	-65.09523 	-65.09523 	-65.09523 	-65.09523 	-65.09523 	-65.09523 	-65.09523 	-65.09523 	-65.09523 
    0.98 	-65.09569 	-65.09569 	-65.09569 	-65.09569 	-65.09569 	-65.09569 	-65.09569 	-65.09569 	-65.09569 	-65.09569 	-65.09569 	-65.09569 	-65.09569 	-65.09569 	-65.09569 	-65.09569 	-65.09569 	-65.09569 	-65.09569 	-65.09569 
    0.99 	-65.09616 	-65.09616 	-65.09616 	-65.09616 	-65.09616 	-65.09616 	-65.09616 	-65.09616 	-65.09616 	-65.09616 	-65.09616 	-65.09616 	-65.09616 	-65.09616 	-65.09616 	-65.09616 	-65.09616 	-65.09616 	-65.09616 	-65.09616 
       1 	-65.09661 	-65.09661 	-65.09661 	-65.09661 	-65.09661 	-65.09661 	-65.09661 	-65.09661 	-65.09661 	-65.09661 	-65.09661 	-65.09661 	-65.09661 	-65.09661 	-65.09661 	-65.09661 	-65.09661 	-65.09661 	-65.09661 	-65.09661 
    1.01 	-65.09707 	-65.09707 	-65.09707 	-65.09707 	-65.09707 	-65.09707 	-65.09707 	-65.09707 	-65.09707 	-65.09707 	-65.09707 	-65.09707 	-65.09707 	-65.09707 	-65.09707 	-65.09707 	-65.09707 	-65.09707 	-65.09707 	-65.09707 
    1.02 	-65.09751 	-65.09751 	-65.09751 	-65.09751 	-65.09751 	-65.09751 	-65.09751 	-65.09751 	-65.09751 	-65.09751 	-65.09751 	-65.09751 	-65.09751 	-65.09751 	-65.09751 	-65.09751 	-65.09751 	-65.09751 	-65.09751 	-65.09751 
    1.03 	-65.09796 	-65.09796 	-65.09796 	-65.09796 	-65.09796 	-65.09796 	-65.09796 	-65.09796 	-65.09796 	-65.09796 	-65.09796 	-65.09796 	-65.09796 	-65.09796 	-65.09796 	-65.09796 	-65.09796 	-65.09796 	-65.09796 	-65.09796 
    1.04 	-65.0984 	-65.0984 	-65.0984 	-65.0984 	-65.0984 	-65.0984 	-65.0984 	-65.0984 	-65.0984 	-65.0984 	-65.0984 	-65.0984 	-65.0984 	-65.0984 	-65.0984 	-65.0984 	-65.0984 	-65.0984 	-65.0984 	-65.0984 
    1.05 	-65.09884 	-65.09884 	-65.09884 	-65.09884 	-65.09884 	-65.09884 	-65.09884 	-65.09884 	-65.09884 	-65.09884 	-65.09884 	-65.09884 	-65.09884 	-65.09884 	-65.09884 	-65.09884 	-65.09884 	-65.09884 	-65.09884 	-65.09884 
    1.06 	-65.09928 	-65.09928 	-65.09928 	-65.09928 	-65.09928 	-65.09928 	-65.09928 	-65.09928 	-65.09928 	-65.09928 	-65.09928 	-65.09928 	-65.09928 	-65.09928 	-65.09928 	-65.09928 	-65.09928 	-65.09928 	-65.09928 	-65.09928 
    1.07 	-65.09971 	-65.09971 	-65.09971 	-65.09971 	-65.09971 	-65.09971 	-65.09971 	-65.09971 	-65.09971 	-65.09971 	-65.09971 	-65.09971 	-65.09971 	-65.09971 	-65.09971 	-65.09971 	-65.09971 	-65.09971 	-65.09971 	-65.09971 
    1.08 	-65.10014 	-65.10014 	-65.10014 	-65.10014 	-65.10014 	-65.10014 	-65.10014 	-65.10014 	-65.10014 	-65.10014 	-65.10014 	-65.10014 	-65.10014 	-65.10014 	-65.10014 	-65.10014 	-65.10014 	-65.10014 	-65.10014 	-65.10014 
    1.09 	-65.10056 	-65.10056 	-65.10056 	-65.10056 	-65.10056 	-65.10056 	-65.10056 	-65.10056 	-65.10056 	-65.10056 	-65.10056 	-65.10056 	-65.10056 	-65.10056 	-65.10056 	-65.10056 	-65.10056 	-65.10056 	-65.10056 	-65.10056 
     1.1 	-65.10098 	-65.10098 	-65.10098 	-65.10098 	-65.10098 	-65.10098 	-65.10098 	-65.10098 	-65.10098 	-65.10098 	-65.10098 	-65.10098 	-65.10098 	-65.10098 	-65.10098 	-65.10098 	-65.10098 	-65.10098 	-65.10098 	-65.10098 
    1.11 	-65.1014 	-65.1014 	-65.1014 	-65.1014 	-65.1014 	-65.1014 	-65.1014 	-65.1014 	-65.1014 	-65.1014 	-65.1014 	-65.1014 	-65.1014 	-65.1014 	-65.1014 	-65.1014 	-65.1014 	-65.1014 	-65.1014 	-65.1014 
    1.12 	-65.10181 	-65.10181 	-65.10181 	-65.10181 	-65.10181 	-65.10181 	-65.10181 	-65.10181 	-65.10181 	-65.10181 	-65.10181 	-65.10181 	-65.10181 	-65.10181 	-65.10181 	-65.10181 	-65.10181 	-65.10181 	-65.10181 	-65.10181 
    1.13 	-65.10222 	-65.10222 	-65.10222 	-65.10222 	-65.10222 	-65.10222 	-65.10222 	-65.10222 	-65.10222 	-65.10222 	-65.10222 	-65.10222 	-65.10222 	-65.10222 	-65.10222 	-65.10222 	-65.10222 	-65.10222 	-65.10222 	-65.10222 
    1.14 	-65.10263 	-65.10263 	-65.10263 	-65.10263 	-65.10263 	-65.10263 	-65.10263 	-65.10263 	-65.10263 	-65.10263 	-65.10263 	-65.10263 	-65.10263 	-65.10263 	-65.10263 	-65.10263 	-65.10263 	-65.10263 	-65.10263 	-65.10263 
    1.15 	-65.10304 	-65.10304 	-65.10304 	-65.10304 	-65.10304 	-65.10304 	-65.10304 	-65.10304 	-65.10304 	-65.10304 	-65.10304 	-65.10304 	-65.10304 	-65.10304 	-65.10304 	-65.10304 	-65.10304 	-65.10304 	-65.10304 	-65.10304 
    1.16 	-65.10344 	-65.10344 	-65.10344 	-65.10344 	-65.10344 	-65.10344 	-65.10344 	-65.10344 	-65.10344 	-65.10344 	-65.10344 	-65.10344 	-65.10344 	-65.10344 	-65.10344 	-65.10344 	-65.10344 	-65.10344 	-65.10344 	-65.10344 
    1.17 	-65.10384 	-65.10384 	-65.10384 	-65.10384 	-65.10384 	-65.10384 	-65.10384 	-65.10384 	-65.10384 	-65.10384 	-65.10384 	-65.10384 	-65.10384 	-65.10384 	-65.10384 	-65.10384 	-65.10384 	-65.10384 	-65.10384 	-65.10384 
    1.18 	-65.10424 	-65.10424 	-65.10424 	-65.10424 	-65.10424 	-65.10424 	-65.10424 	-65.10424 	-65.10424 	-65.10424 	-65.10424 	-65.10424 	-65.10424 	-65.10424 	-65.10424 	-65.10424 	-65.10424 	-65.10424 	-65.10424 	-65.10424 
    1.19 	-65.10463 	-65.10463 	-65.10463 	-65.10463 	-65.10463 	-65.10463 	-65.10463 	-65.10463 	-65.10463 	-65.10463 	-65.10463 	-65.10463 	-65.10463 	-65.10463 	-65.10463 	-65.10463 	-65.10463 	-65.10463 	-65.10463 	-65.10463 
     1.2 	-65.10502 	-65.10502 	-65.10502 	-65.10502 	-65.10502 	-65.10502 	-65.10502 	-65.10502 	-65.10502 	-65.10502 	-65.10502 	-65.10502 	-65.10502 	-65.10502 	-65.10502 	-65.10502 	-65.10502 	-65.10502 	-65.10502 	-65.10502 
    1.21 	-65.10541 	-65.10541 	-65.10541 	-65.10541 	-65.10541 	-65.10541 	-65.10541 	-65.10541 	-65.10541 	-65.10541 	-65.10541 	-65.10541 	-65.10541 	-65.10541 	-65.10541 	-65.10541 	-65.10541 	-65.10541 	-65.10541 	-65.10541 
    1.22 	-65.10579 	-65.10579 	-65.10579 	-65.10579 	-65.10579 	-65.10579 	-65.10579 	-65.10579 	-65.10579 	-65.10579 	-65.10579 	-65.10579 	-65.10579 	-65.10579 	-65.10579 	-65.10579 	-65.10579 	-65.10579 	-65.10579 	-65.10579 
    1.23 	-65.10617 	-65.10617 	-65.10617 	-65.10617 	-65.10617 	-65.10617 	-65.10617 	-65.10617 	-65.10617 	-65.10617 	-65.10617 	-65.10617 	-65.10617 	-65.10617 	-65.10617 	-65.10617 	-65.10617 	-65.10617 	-65.10617 	-65.10617 
    1.24 	-65.10655 	-65.10655 	-65.10655 	-65.10655 	-65.10655 	-65.10655 	-65.10655 	-65.10655 	-65.10655 	-65.10655 	-65.10655 	-65.10655 	-65.10655 	-65.10655 	-65.10655 	-65.10655 	-65.10655 	-65.10655 	-65.10655 	-65.10655 
    1.25 	-65.10693 	-65.10693 	-65.10693 	-65.10693 	-65.10693 	-65.10693 	-65.10693 	-65.10693 	-65.10693 	-65.10693 	-65.10693 	-65.10693 	-65.10693 	-65.10693 	-65.10693 	-65.10693 	-65.10693 	-65.10693 	-65.10693 	-65.10693 
    1.26 	-65.1073 	-65.1073 	-65.1073 	-65.1073 	-65.1073 	-65.1073 	-65.1073 	-65.1073 	-65.1073 	-65.1073 	-65.1073 	-65.1073 	-65.1073 	-65.1073 	-65.1073 	-65.1073 	-65.1073 	-65.1073 	-65.1073 	-65.1073 
    1.27 	-65.10767 	-65.10767 	-65.10767 	-65.10767 	-65.10767 	-65.10767 	-65.10767 	-65.10767 	-65.10767 	-65.10767 	-65.10767 	-65.10767 	-65.10767 	-65.10767 	-65.10767 	-65.10767 	-65.10767 	-65.10767 	-65.10767 	-65.10767 
    1.28 	-65.10804 	-65.10804 	-65.10804 	-65.10804 	-65.10804 	-65.10804 	-65.10804 	-65.10804 	-65.10804 	-65.10804 	-65.10804 	-65.10804 	-65.10804 	-65.10804 	-65.10804 	-65.10804 	-65.10804 	-65.10804 	-65.10804 	-65.10804 
    1.29 	-65.1084 	-65.1084 	-65.1084 	-65.1084 	-65.1084 	-65.1084 	-65.1084 	-65.1084 	-65.1084 	-65.1084 	-65.1084 	-65.1084 	-65.1084 	-65.1084 	-65.1084 	-65.1084 	-65.1084 	-65.1084 	-65.1084 	-65.1084 
     1.3 	-65.10877 	-65.10877 	-65.10877 	-65.10877 	-65.10877 	-65.10877 	-65.10877 	-65.10877 	-65.10877 	-65.10877 	-65.10877 	-65.10877 	-65.10877 	-65.10877 	-65.10877 	-65.10877 	-65.10877 	-65.10877 	-65.10877 	-65.10877 
    1.31 	-65.10913 	-65.10913 	-65.10913 	-65.10913 	-65.10913 	-65.10913 	-65.10913 	-65.10913 	-65.10913 	-65.10913 	-65.10913 	-65.10913 	-65.10913 	-65.10913 	-65.10913 	-65.10913 	-65.10913 	-65.10913 	-65.10913 	-65.10913 
    1.32 	-65.10948 	-65.10948 	-65.10948 	-65.10948 	-65.10948 	-65.10948 	-65.10948 	-65.10948 	-65.10948 	-65.10948 	-65.10948 	-65.10948 	-65.10948 	-65.10948 	-65.10948 	-65.10948 	-65.10948 	-65.10948 	-65.10948 	-65.10948 
    1.33 	-65.10984 	-65.10984 	-65.10984 	-65.10984 	-65.10984 	-65.10984 	-65.10984 	-65.10984 	-65.10984 	-65.10984 	-65.10984 	-65.10984 	-65.10984 	-65.10984 	-65.10984 	-65.10984 	-65.10984 	-65.10984 	-65.10984 	-65.10984 
    1.34 	-65.11019 	-65.11019 	-65.11019 	-65.11019 	-65.11019 	-65.11019 	-65.11019 	-65.11019 	-65.11019 	-65.11019 	-65.11019 	-65.11019 	-65.11019 	-65.11019 	-65.11019 	-65.11019 	-65.11019 	-65.11019 	-65.11019 	-65.11019 
    1.35 	-65.11054 	-65.11054 	-65.11054 	-65.11054 	-65.11054 	-65.11054 	-65.11054 	-65.11054 	-65.11054 	-65.11054 	-65.11054 	-65.11054 	-65.11054 	-65.11054 	-65.11054 	-65.11054 	-65.11054 	-65.11054 	-65.11054 	-65.11054 
    1.36 	-65.11089 	-65.11089 	-65.11089 	-65.11089 	-65.11089 	-65.11089 	-65.11089 	-65.11089 	-65.11089 	-65.11089 	-65.11089 	-65.11089 	-65.11089 	-65.11089 	-65.11089 	-65.11089 	-65.11089 	-65.11089 	-65.11089 	-65.11089 
    1.37 	-65.11124 	-65.11124 	-65.11124 	-65.11124 	-65.11124 	-65.11124 	-65.11124 	-65.11124 	-65.11124 	-65.11124 	-65.11124 	-65.11124 	-65.11124 	-65.11124 	-65.11124 	-65.11124 	-65.11124 	-65.11124 	-65.11124 	-65.11124 
    1.38 	-65.11158 	-65.11158 	-65.11158 	-65.11158 	-65.11158 	-65.11158 	-65.11158 	-65.11158 	-65.11158 	-65.11158 	-65.11158 	-65.11158 	-65.11158 	-65.11158 	-65.11158 	-65.11158 	-65.11158 	-65.11158 	-65.11158 	-65.11158 
    1.39 	-65.11192 	-65.11192 	-65.11192 	-65.11192 	-65.11192 	-65.11192 	-65.11192 	-65.11192 	-65.11192 	-65.11192 	-65.11192 	-65.11192 	-65.11192 	-65.11192 	-65.11192 	-65.11192 	-65.11192 	-65.11192 	-65.11192 	-65.11192 
     1.4 	-65.11226 	-65.11226 	-65.11226 	-65.11226 	-65.11226 	-65.11226 	-65.11226 	-65.11226 	-65.11226 	-65.11226 	-65.11226 	-65.11226 	-65.11226 	-65.11226 	-65.11226 	-65.11226 	-65.11226 	-65.11226 	-65.11226 	-65.11226 
    1.41 	-65.1126 	-65.1126 	-65.1126 	-65.1126 	-65.1126 	-65.1126 	-65.1126 	-65.1126 	-65.1126 	-65.1126 	-65.1126 	-65.1126 	-65.1126 	-65.1126 	-65.1126 	-65.1126 	-65.1126 	-65.1126 	-65.1126 	-65.1126 
    1.42 	-65.11293 	-65.11293 	-65.11293 	-65.11293 	-65.11293 	-65.11293 	-65.11293 	-65.11293 	-65.11293 	-65.11293 	-65.11293 	-65.11293 	-65.11293 	-65.11293 	-65.11293 	-65.11293 	-65.11293 	-65.11293 	-65.11293 	-65.11293 
    1.43 	-65.11326 	-65.11326 	-65.11326 	-65.11326 	-65.11326 	-65.11326 	-65.11326 	-65.11326 	-65.11326 	-65.11326 	-65.11326 	-65.11326 	-65.11326 	-65.11326 	-65.11326 	-65.11326 	-65.11326 	-65.11326 	-65.11326 	-65.11326 
    1.44 	-65.11359 	-65.11359 	-65.11359 	-65.11359 	-65.11359 	-65.11359 	-65.11359 	-65.11359 	-65.11359 	-65.11359 	-65.11359 	-65.11359 	-65.11359 	-65.11359 	-65.11359 	-65.11359 	-65.11359 	-65.11359 	-65.11359 	-65.11359 
    1.45 	-65.11392 	-65.11392 	-65.11392 	-65.11392 	-65.11392 	-65.11392 	-65.11392 	-65.11392 	-65.11392 	-65.11392 	-65.11392 	-65.11392 	-65.11392 	-65.11392 	-65.11392 	-65.11392 	-65.11392 	-65.11392 	-65.11392 	-65.11392 
    1.46 	-65.11424 	-65.11424 	-65.11424 	-65.11424 	-65.11424 	-65.11424 	-65.11424 	-65.11424 	-65.11424 	-65.11424 	-65.11424 	-65.11424 	-65.11424 	-65.11424 	-65.11424 	-65.11424 	-65.11424 	-65.11424 	-65.11424 	-65.11424 
    1.47 	-65.11457 	-65.11457 	-65.11457 	-65.11457 	-65.11457 	-65.11457 	-65.11457 	-65.11457 	-65.11457 	-65.11457 	-65.11457 	-65.11457 	-65.11457 	-65.11457 	-65.11457 	-65.11457 	-65.11457 	-65.11457 	-65.11457 	-65.11457 
    1.48 	-65.11489 	-65.11489 	-65.11489 	-65.11489 	-65.11489 	-65.11489 	-65.11489 	-65.11489 	-65.11489 	-65.11489 	-65.11489 	-65.11489 	-65.11489 	-65.11489 	-65.11489 	-65.11489 	-65.11489 	-65.11489 	-65.11489 	-65.11489 
    1.49 	-65.11521 	-65.11521 	-65.11521 	-65.11521 	-65.11521 	-65.11521 	-65.11521 	-65.11521 	-65.11521 	-65.11521 	-65.11521 	-65.11521 	-65.11521 	-65.11521 	-65.11521 	-65.11521 	-65.11521 	-65.11521 	-65.11521 	-65.11521 
     1.5 	-65.11553 	-65.11553 	-65.11553 	-65.11553 	-65.11553 	-65.11553 	-65.11553 	-65.11553 	-65.11553 	-65.11553 	-65.11553 	-65.11553 	-65.11553 	-65.11553 	-65.11553 	-65.11553 	-65.11553 	-65.11553 	-65.11553 	-65.11553 
    1.51 	-65.11584 	-65.11584 	-65.11584 	-65.11584 	-65.11584 	-65.11584 	-65.11584 	-65.11584 	-65.11584 	-65.11584 	-65.11584 	-65.11584 	-65.11584 	-65.11584 	-65.11584 	-65.11584 	-65.11584 	-65.11584 	-65.11584 	-65.11584 
    1.52 	-65.11615 	-65.11615 	-65.11615 	-65.11615 	-65.11615 	-65.11615 	-65.11615 	-65.11615 	-65.11615 	-65.11615 	-65.11615 	-65.11615 	-65.11615 	-65.11615 	-65.11615 	-65.11615 	-65.11615 	-65.11615 	-65.11615 	-65.11615 
    1.53 	-65.11646 	-65.11646 	-65.11646 	-65.11646 	-65.11646 	-65.11646 	-65.11646 	-65.11646 	-65.11646 	-65.11646 	-65.11646 	-65.11646 	-65.11646 	-65.11646 	-65.11646 	-65.11646 	-65.11646 	-65.11646 	-65.11646 	-65.11646 
    1.54 	-65.11677 	-65.11677 	-65.11677 	-65.11677 	-65.11677 	-65.11677 	-65.11677 	-65.11677 	-65.11677 	-65.11677 	-65.11677 	-65.11677 	-65.11677 	-65.11677 	-65.11677 	-65.11677 	-65.11677 	-65.11677 	-65.11677 	-65.11677 
    1.55 	-65.11708 	-65.11708 	-65.11708 	-65.11708 	-65.11708 	-65.11708 	-65.11708 	-65.11708 	-65.11708 	-65.11708 	-65.11708 	-65.11708 	-65.11708 	-65.11708 	-65.11708 	-65.11708 	-65.11708 	-65.11708 	-65.11708 	-65.11708 
    1.56 	-65.11739 	-65.11739 	-65.11739 	-65.11739 	-65.11739 	-65.11739 	-65.11739 	-65.11739 	-65.11739 	-65.11739 	-65.11739 	-65.11739 	-65.11739 	-65.11739 	-65.11739 	-65.11739 	-65.11739 	-65.11739 	-65.11739 	-65.11739 
    1.57 	-65.11769 	-65.11769 	-65.11769 	-65.11769 	-65.11769 	-65.11769 	-65.11769 	-65.11769 	-65.11769 	-65.11769 	-65.11769 	-65.11769 	-65.11769 	-65.11769 	-65.11769 	-65.11769 	-65.11769 	-65.11769 	-65.11769 	-65.11769 
    1.58 	-65.11799 	-65.11799 	-65.11799 	-65.11799 	-65.11799 	-65.11799 	-65.11799 	-65.11799 	-65.11799 	-65.11799 	-65.11799 	-65.11799 	-65.11799 	-65.11799 	-65.11799 	-65.11799 	-65.11799 	-65.11799 	-65.11799 	-65.11799 
    1.59 	-65.11829 	-65.11829 	-65.11829 	-65.11829 	-65.11829 	-65.11829 	-65.11829 	-65.11829 	-65.11829 	-65.11829 	-65.11829 	-65.11829 	-65.11829 	-65.11829 	-65.11829 	-65.11829 	-65.11829 	-65.11829 	-65.11829 	-65.11829 
     1.6 	-65.11859 	-65.11859 	-65.11859 	-65.11859 	-65.11859 	-65.11859 	-65.11859 	-65.11859 	-65.11859 	-65.11859 	-65.11859 	-65.11859 	-65.11859 	-65.11859 	-65.11859 	-65.11859 	-65.11859 	-65.11859 	-65.11859 	-65.11859 
    1.61 	-65.11888 	-65.11888 	-65.11888 	-65.11888 	-65.11888 	-65.11888 	-65.11888 	-65.11888 	-65.11888 	-65.11888 	-65.11888 	-65.11888 	-65.11888 	-65.11888 	-65.11888 	-65.11888 	-65.11888 	-65.11888 	-65.11888 	-65.11888 
    1.62 	-65.11918 	-65.11918 	-65.11918 	-65.11918 	-65.11918 	-65.11918 	-65.11918 	-65.11918 	-65.11918 	-65.11918 	-65.11918 	-65.11918 	-65.11918 	-65.11918 	-65.11918 	-65.11918 	-65.11918 	-65.11918 	-65.11918 	-65.11918 
    1.63 	-65.11947 	-65.11947 	-65.11947 	-65.11947 	-65.11947 	-65.11947 	-65.11947 	-65.11947 	-65.11947 	-65.11947 	-65.11947 	-65.11947 	-65.11947 	-65.11947 	-65.11947 	-65.11947 	-65.11947 	-65.11947 	-65.11947 	-65.11947 
    1.64 	-65.11976 	-65.11976 	-65.11976 	-65.11976 	-65.11976 	-65.11976 	-65.11976 	-65.11976 	-65.11976 	-65.11976 	-65.11976 	-65.11976 	-65.11976 	-65.11976 	-65.11976 	-65.11976 	-65.11976 	-65.11976 	-65.11976 	-65.11976 
    1.65 	-65.12005 	-65.12005 	-65.12005 	-65.12005 	-65.12005 	-65.12005 	-65.12005 	-65.12005 	-65.12005 	-65.12005 	-65.12005 	-65.12005 	-65.12005 	-65.12005 	-65.12005 	-65.12005 	-65.12005 	-65.12005 	-65.12005 	-65.12005 
    1.66 	-65.12034 	-65.12034 	-65.12034 	-65.12034 	-65.12034 	-65.12034 	-65.12034 	-65.12034 	-65.12034 	-65.12034 	-65.12034 	-65.12034 	-65.12034 	-65.12034 	-65.12034 	-65.12034 	-65.12034 	-65.12034 	-65.12034 	-65.12034 
    1.67 	-65.12062 	-65.12062 	-65.12062 	-65.12062 	-65.12062 	-65.12062 	-65.12062 	-65.12062 	-65.12062 	-65.12062 	-65.12062 	-65.12062 	-65.12062 	-65.12062 	-65.12062 	-65.12062 	-65.12062 	-65.12062 	-65.12062 	-65.12062 
    1.68 	-65.12091 	-65.12091 	-65.12091 	-65.12091 	-65.12091 	-65.12091 	-65.12091 	-65.12091 	-65.12091 	-65.12091 	-65.12091 	-65.12091 	-65.12091 	-65.12091 	-65.12091 	-65.12091 	-65.12091 	-65.12091 	-65.12091 	-65.12091 
    1.69 	-65.12119 	-65.12119 	-65.12119 	-65.12119 	-65.12119 	-65.12119 	-65.12119 	-65.12119 	-65.12119 	-65.12119 	-65.12119 	-65.12119 	-65.12119 	-65.12119 	-65.12119 	-65.12119 	-65.12119 	-65.12119 	-65.12119 	-65.12119 
     1.7 	-65.12147 	-65.12147 	-65.12147 	-65.12147 	-65.12147 	-65.12147 	-65.12147 	-65.12147 	-65.12147 	-65.12147 	-65.12147 	-65.12147 	-65.12147 	-65.12147 	-65.12147 	-65.12147 	-65.12147 	-65.12147 	-65.12147 	-65.12147 
    1.71 	-65.12175 	-65.12175 	-65.12175 	-65.12175 	-65.12175 	-65.12175 	-65.12175 	-65.12175 	-65.12175 	-65.12175 	-65.12175 	-65.12175 	-65.12175 	-65.12175 	-65.12175 	-65.12175 	-65.12175 	-65.12175 	-65.12175 	-65.12175 
    1.72 	-65.12203 	-65.12203 	-65.12203 	-65.12203 	-65.12203 	-65.12203 	-65.12203 	-65.12203 	-65.12203 	-65.12203 	-65.12203 	-65.12203 	-65.12203 	-65.12203 	-65.12203 	-65.12203 	-65.12203 	-65.12203 	-65.12203 	-65.12203 
    1.73 	-65.1223 	-65.1223 	-65.1223 	-65.1223 	-65.1223 	-65.1223 	-65.1223 	-65.1223 	-65.1223 	-65.1223 	-65.1223 	-65.1223 	-65.1223 	-65.1223 	-65.1223 	-65.1223 	-65.1223 	-65.1223 	-65.1223 	-65.1223 
    1.74 	-65.12257 	-65.12257 	-65.12257 	-65.12257 	-65.12257 	-65.12257 	-65.12257 	-65.12257 	-65.12257 	-65.12257 	-65.12257 	-65.12257 	-65.12257 	-65.12257 	-65.12257 	-65.12257 	-65.12257 	-65.12257 	-65.12257 	-65.12257 
    1.75 	-65.12285 	-65.12285 	-65.12285 	-65.12285 	-65.12285 	-65.12285 	-65.12285 	-65.12285 	-65.12285 	-65.12285 	-65.12285 	-65.12285 	-65.12285 	-65.12285 	-65.12285 	-65.12285 	-65.12285 	-65.12285 	-65.12285 	-65.12285 
    1.76 	-65.12312 	-65.12312 	-65.12312 	-65.12312 	-65.12312 	-65.12312 	-65.12312 	-65.12312 	-65.12312 	-65.12312 	-65.12312 	-65.12312 	-65.12312 	-65.12312 	-65.12312 	-65.12312 	-65.12312 	-65.12312 	-65.12312 	-65.12312 
    1.77 	-65.12339 	-65.12339 	-65.12339 	-65.12339 	-65.12339 	-65.12339 	-65.12339 	-65.12339 	-65.12339 	-65.12339 	-65.12339 	-65.12339 	-65.12339 	-65.12339 	-65.12339 	-65.12339 	-65.12339 	-65.12339 	-65.12339 	-65.12339 
    1.78 	-65.12365 	-65.12365 	-65.12365 	-65.12365 	-65.12365 	-65.12365 	-65.12365 	-65.12365 	-65.12365 	-65.12365 	-65.12365 	-65.12365 	-65.12365 	-65.12365 	-65.12365 	-65.12365 	-65.12365 	-65.12365 	-65.12365 	-65.12365 
    1.79 	-65.12392 	-65.12392 	-65.12392 	-65.12392 	-65.12392 	-65.12392 	-65.12392 	-65.12392 	-65.12392 	-65.12392 	-65.12392 	-65.12392 	-65.12392 	-65.12392 	-65.12392 	-65.12392 	-65.12392 	-65.12392 	-65.12392 	-65.12392 
     1.8 	-65.12419 	-65.12419 	-65.12419 	-65.12419 	-65.12419 	-65.12419 	-65.12419 	-65.12419 	-65.12419 	-65.12419 	-65.12419 	-65.12419 	-65.12419 	-65.12419 	-65.12419 	-65.12419 	-65.12419 	-65.12419 	-65.12419 	-65.12419 
    1.81 	-65.12445 	-65.12445 	-65.12445 	-65.12445 	-65.12445 	-65.12445 	-65.12445 	-65.12445 	-65.12445 	-65.12445 	-65.12445 	-65.12445 	-65.12445 	-65.12445 	-65.12445 	-65.12445 	-65.12445 	-65.12445 	-65.12445 	-65.12445 
    1.82 	-65.12471 	-65.12471 	-65.12471 	-65.12471 	-65.12471 	-65.12471 	-65.12471 	-65.12471 	-65.12471 	-65.12471 	-65.12471 	-65.12471 	-65.12471 	-65.12471 	-65.12471 	-65.12471 	-65.12471 	-65.12471 	-65.12471 	-65.12471 
    1.83 	-65.12497 	-65.12497 	-65.12497 	-65.12497 	-65.12497 	-65.12497 	-65.12497 	-65.12497 	-65.12497 	-65.12497 	-65.12497 	-65.12497 	-65.12497 	-65.12497 	-65.12497 	-65.12497 	-65.12497 	-65.12497 	-65.12497 	-65.12497 
    1.84 	-65.12523 	-65.12523 	-65.12523 	-65.12523 	-65.12523 	-65.12523 	-65.12523 	-65.12523 	-65.12523 	-65.12523 	-65.12523 	-65.12523 	-65.12523 	-65.12523 	-65.12523 	-65.12523 	-65.12523 	-65.12523 	-65.12523 	-65.12523 
    1.85 	-65.12549 	-65.12549 	-65.12549 	-65.12549 	-65.12549 	-65.12549 	-65.12549 	-65.12549 	-65.12549 	-65.12549 	-65.12549 	-65.12549 	-65.12549 	-65.12549 	-65.12549 	-65.12549 	-65.12549 	-65.12549 	-65.12549 	-65.12549 
    1.86 	-65.12574 	-65.12574 	-65.12574 	-65.12574 	-65.12574 	-65.12574 	-65.12574 	-65.12574 	-65.12574 	-65.12574 	-65.12574 	-65.12574 	-65.12574 	-65.12574 	-65.12574 	-65.12574 	-65.12574 	-65.12574 	-65.12574 	-65.12574 
    1.87 	 -65.126 	 -65.126 	 -65.126 	 -65.126 	 -65.126 	 -65.126 	 -65.126 	 -65.126 	 -65.126 	 -65.126 	 -65.126 	 -65.126 	 -65.126 	 -65.126 	 -65.126 	 -65.126 	 -65.126 	 -65.126 	 -65.126 	 -65.126 
    1.88 	-65.12625 	-65.12625 	-65.12625 	-65.12625 	-65.12625 	-65.12625 	-65.12625 	-65.12625 	-65.12625 	-65.12625 	-65.12625 	-65.12625 	-65.12625 	-65.12625 	-65.12625 	-65.12625 	-65.12625 	-65.12625 	-65.12625 	-65.12625 
    1.89 	-65.1265 	-65.1265 	-65.1265 	-65.1265 	-65.1265 	-65.1265 	-65.1265 	-65.1265 	-65.1265 	-65.1265 	-65.1265 	-65.1265 	-65.1265 	-65.1265 	-65.1265 	-65.1265 	-65.1265 	-65.1265 	-65.1265 	-65.1265 
     1.9 	-65.12675 	-65.12675 	-65.12675 	-65.12675 	-65.12675 	-65.12675 	-65.12675 	-65.12675 	-65.12675 	-65.12675 	-65.12675 	-65.12675 	-65.12675 	-65.12675 	-65.12675 	-65.12675 	-65.12675 	-65.12675 	-65.12675 	-65.12675 
