439.511	-61.4776
439.572	-61.4129
439.632	-61.3489
439.692	-61.2857
439.753	-61.2233
439.832	-61.1424
439.93	-61.044
440.029	-60.9477
440.127	-60.8535
440.225	-60.7615
440.324	-60.6716
440.422	-60.5838
440.52	-60.498
440.619	-60.4144
440.717	-60.3328
440.815	-60.2532
440.914	-60.1757
441.012	-60.1
441.11	-60.0263
441.209	-59.9545
441.307	-59.8845
441.405	-59.8163
441.504	-59.7498
441.602	-59.6851
441.7	-59.6221
441.799	-59.5607
441.897	-59.5008
441.995	-59.4426
442.121	-59.3702
442.316	-59.2626
442.458	-59.1876
442.601	-59.1154
442.831	-59.0042
443.061	-58.8995
443.4	-58.7558
443.848	-58.5837
444.296	-58.4291
444.86	-58.2559
445.541	-58.0731
446.611	-57.8299
448.775	-57.4468
451.485	-57.0755
454.194	-56.7498
457.746	-56.352
462.14	-55.8762
466.535	-55.4061
475.993	-54.4132
485.451	-53.4057
